teamScore,teamballPossession,teamtotalShotsOnGoal,teamgoalkeeperSaves,teamcornerKicks,teamfouls,teampasses,teamfreeKicks,teamyellowCards,teamshotsOnGoal,teamhitWoodwork,teamshotsOffGoal,teamblockedScoringAttempt,teamtotalShotsInsideBox,teamtotalShotsOutsideBox,teamaccurateThroughBall,teamoffsides,teamaccuratePasses,teamthrowIns,teamduelWonPercent,teamgroundDuelsPercentage,teamaerialDuelsPercentage,teamgoalKicks,teambigChanceCreated,teamtotalTackle,teambigChanceMissed,teamfouledFinalThird,teamfinalThirdEntries,teamaccurateLongBalls,teamaccurateCross,teamdispossessed,teamdribblesPercentage,teamwonTacklePercent,teaminterceptionWon,teamballRecovery,teamtotalClearance,teamredCards,teambigChanceScored,teamfinalThirdPhaseStatistic,teamhighClaims,teamdiveSaves,teamtouchesInOppBox,teampenaltySaves,teampunches,teamerrorsLeadToGoal,teamexpectedGoals,teamgoalsPrevented,teamerrorsLeadToShot,teamPoints,teamGD,cluster_confidence_1,cluster_confidence_2,cluster_confidence_3,cluster_confidence_4,cluster_confidence_5
1.1742243436754176,0.5017183770883055,6.868735083532219,1.5369928400954653,2.694510739856802,11.293556085918855,192.15035799522673,5.677804295942721,1.3436754176610979,2.2983293556085918,0.15513126491646778,2.6610978520286395,1.909307875894988,4.2673031026252985,2.6085918854415273,0.17422434367541767,0.964200477326969,140.1980906921241,12.665871121718377,0.5017422434367541,0.004958472553699284,0.005126491646778043,4.448687350835322,0.6539379474940334,5.5393794749403344,0.39618138424821003,0.9307875894988067,23.317422434367543,0.30107398568019095,0.17441527446300717,3.532219570405728,0.004133412887828162,0.4424582338902148,3.5704057279236276,4.997613365155131,8.315035799522674,0.05250596658711217,0.2577565632458234,0.019952267303102626,0.00477326968973747,0.002386634844868735,0.7589498806682577,0.0,0.002386634844868735,0.0,0.07520286396181385,-0.016539379474940337,0.0,1.2291169451073987,-0.23389021479713604,0.0355474019316894,0.08490800194248095,0.33689095127610186,0.2391086170614579,0.30354502778826953
1.1,0.44299999999999995,4.3,2.0,1.7,13.0,179.2,6.9,1.8,1.2,0.1,1.8,1.3,2.4,1.9,0.1,0.7,131.6,11.4,0.48,0.00477,0.00485,4.2,0.5,9.8,0.3,0.7,32.3,0.368,0.318,4.9,0.0032300000000000002,0.588,5.0,20.7,9.6,0.0,0.2,0.523,0.2,0.2,15.6,0.0,0.3,0.0,0.403,-0.21500000000000002,0.1,0.8,-1.0,0.0,0.5744347919926619,0.23225597582690324,2.158312199859711e-05,0.1932876490584364
1.2216358839050132,0.5003693931398417,6.6068601583113455,1.525065963060686,2.5435356200527703,10.472295514511874,215.97625329815304,5.189973614775726,1.2427440633245384,2.253298153034301,0.16094986807387862,2.627968337730871,1.725593667546174,4.145118733509235,2.467018469656992,0.3113456464379947,0.8786279683377308,168.68073878627968,11.12401055408971,0.49730870712401054,0.004967018469656992,0.004950659630606861,4.073878627968337,0.712401055408971,6.408970976253298,0.45118733509234826,0.8337730870712401,18.182058047493403,0.33477572559366753,0.17643799472295515,3.3403693931398415,0.004122163588390501,0.41691292875989444,3.525065963060686,5.591029023746702,7.804749340369393,0.04221635883905013,0.2612137203166227,0.016094986807387864,0.010554089709762533,0.013192612137203167,0.44591029023746703,0.0,0.0,0.0,0.13532981530343008,-0.005356200527704484,0.0,1.3931398416886545,-0.05013192612137203,0.15850644795769703,0.07385744347919936,0.42764797928020276,0.24688933254195197,0.09309879674094854
0.8292682926829268,0.5104878048780488,6.7073170731707314,1.7073170731707317,2.8292682926829267,0.0,196.9268292682927,6.7317073170731705,1.4146341463414633,2.097560975609756,0.0975609756097561,2.8048780487804876,1.8048780487804879,3.731707317073171,2.975609756097561,0.1951219512195122,1.048780487804878,141.14634146341464,11.853658536585366,0.4929268292682927,0.0049170731707317075,0.005039024390243903,4.829268292682927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7804878048780488,-0.7560975609756098,0.0,0.0,0.0889116710732207,0.9110883289267788,0.0
0.8181818181818182,0.4415909090909091,5.878787878787879,1.7727272727272727,2.5,9.537878787878787,170.16666666666666,5.893939393939394,1.2651515151515151,1.7878787878787878,0.08333333333333333,2.742424242424242,1.3484848484848484,3.7954545454545454,2.0984848484848486,0.08333333333333333,0.6666666666666666,115.56818181818181,12.553030303030303,0.4951515151515151,0.0048969696969696965,0.005073484848484848,4.507575757575758,0.29545454545454547,4.636363636363637,0.17424242424242425,0.6666666666666666,17.386363636363637,0.19856060606060608,0.13606060606060608,2.446969696969697,0.002625757575757576,0.3237878787878788,2.840909090909091,5.371212121212121,8.462121212121213,0.045454545454545456,0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7727272727272727,-0.9015151515151515,0.007208762747531433,0.14999190632925055,0.05115199913667512,0.4962067663087465,0.29544056547779635
1.2121212121212122,0.4590909090909091,5.892561983471074,1.8071625344352618,2.369146005509642,9.236914600550964,190.54269972451792,5.115702479338843,1.1129476584022038,1.9283746556473829,0.14325068870523416,2.509641873278237,1.4545454545454546,3.7548209366391183,2.1404958677685952,0.18457300275482094,1.1983471074380165,140.03856749311294,10.801652892561984,0.4941873278236914,0.004899173553719008,0.005043801652892562,4.3911845730027546,0.7382920110192838,6.633608815426998,0.4628099173553719,0.90633608815427,25.691460055096417,0.34239669421487606,0.20385674931129477,3.517906336088154,0.004309917355371901,0.49997245179063365,4.1652892561983474,7.961432506887053,10.43526170798898,0.03305785123966942,0.27548209366391185,0.020606060606060607,0.011019283746556474,0.0,0.5840220385674931,0.0,0.005509641873278237,0.0,0.07330578512396695,-0.0009917355371900818,0.005509641873278237,1.3581267217630855,-0.07162534435261708,0.0,0.15506393999892093,0.40948578211838343,0.12450223924890735,0.3109480386337883
1.171919770773639,0.46134670487106016,6.498567335243553,1.5644699140401146,2.7421203438395416,10.1432664756447,192.05730659025787,6.151862464183381,1.1977077363896849,2.163323782234957,0.14613180515759314,2.512893982808023,1.822349570200573,4.2979942693409745,2.200573065902579,0.1518624641833811,0.8739255014326648,146.87679083094557,10.836676217765042,0.5073925501432666,0.005107449856733524,0.0049667621776504295,4.160458452722063,0.7421203438395415,8.045845272206304,0.40114613180515757,1.2979942693409743,22.936962750716333,0.3467048710601719,0.2207163323782235,5.200573065902579,0.004822922636103152,0.5079656160458452,4.426934097421204,8.853868194842407,9.744985673352435,0.02865329512893983,0.34097421203438394,0.015272206303724929,0.0028653295128939827,0.011461318051575931,0.5616045845272206,0.0,0.0,0.0,0.15753581661891117,-0.0336676217765043,0.0,1.169054441260745,-0.2636103151862464,0.16499217611827552,0.17293476501375926,0.3791830788323531,0.1153941617654994,0.16749581827011273
1.2727272727272727,0.4806060606060606,6.454545454545454,1.4090909090909092,2.8333333333333335,9.813131313131313,191.5681818181818,5.44949494949495,1.2601010101010102,2.0,0.1893939393939394,2.7045454545454546,1.75,4.222222222222222,2.234848484848485,0.19696969696969696,0.8181818181818182,144.79545454545453,11.29040404040404,0.49964646464646467,0.0049,0.005208333333333333,4.116161616161616,0.8762626262626263,6.497474747474747,0.51010101010101,1.0934343434343434,25.358585858585858,0.36348484848484847,0.20896464646464646,4.093434343434343,0.004679292929292929,0.5632575757575757,4.313131313131313,8.38888888888889,9.23989898989899,0.045454545454545456,0.3661616161616162,0.02643939393939394,0.012626262626262626,0.010101010101010102,0.898989898989899,0.0,0.005050505050505051,0.0,0.10936868686868688,0.003863636363636364,0.005050505050505051,1.3585858585858586,0.022727272727272728,0.0,0.14796309286138243,0.48693681541034917,0.08965628878217229,0.2754438029460962
1.051219512195122,0.45529268292682923,6.670731707317073,1.5219512195121951,2.604878048780488,11.658536585365853,167.9,5.692682926829268,1.326829268292683,2.0121951219512195,0.16829268292682928,2.7390243902439027,1.9195121951219511,4.090243902439024,2.580487804878049,0.18048780487804877,0.8390243902439024,114.2390243902439,12.987804878048781,0.5107804878048781,0.004953170731707318,0.005350975609756098,4.512195121951219,0.6024390243902439,6.2,0.37317073170731707,0.8804878048780488,23.485365853658536,0.2890243902439024,0.1746829268292683,3.4682926829268292,0.003979024390243903,0.45021951219512196,3.926829268292683,5.0634146341463415,8.56341463414634,0.06341463414634146,0.22926829268292684,0.0015121951219512196,0.0,0.0024390243902439024,0.024390243902439025,0.0,0.0,0.0,0.06592682926829269,-0.010121951219512194,0.0,1.1390243902439023,-0.33658536585365856,0.04811957049587224,0.12667134300976618,0.11595532293746286,0.29759887767765614,0.41165488587924226
1.263959390862944,0.5017766497461928,6.817258883248731,1.3350253807106598,2.9137055837563453,11.411167512690355,205.63959390862945,5.939086294416244,1.263959390862944,2.284263959390863,0.2131979695431472,2.5888324873096447,1.9441624365482233,4.3604060913705585,2.4568527918781724,0.14213197969543148,0.8730964467005076,156.3197969543147,11.771573604060913,0.49324873096446703,0.004993908629441625,0.004768527918781726,3.8984771573604062,0.9847715736040609,9.0,0.5431472081218274,1.2741116751269035,30.614213197969544,0.40329949238578683,0.23263959390862943,4.385786802030457,0.004722842639593909,0.6036548223350254,5.0,8.02030456852792,9.802030456852792,0.05583756345177665,0.4416243654822335,0.037106598984771574,0.0,0.02030456852791878,1.3197969543147208,0.0,0.015228426395939087,0.005076142131979695,0.22461928934010153,-0.030812182741116752,0.0,1.350253807106599,0.04568527918781726,0.037090595154589116,0.12410295149193339,0.5214266443641068,2.158312199859711e-05,0.3173582258673718
